client_id,company_name,siren,siret,vat_number,billing_email,billing_contact_name,phone,city,postal_code,country,account_status,last_invoice_date,source_file,notes
B2B-55876-0649,Équipements Simon EURL,076108706,07610870665252,FR61076108706,facturation@.fr,Thomas Robert,+33 4 58 14 22 11,Rennes,35000,FR,En attente,2025-02-21,legacy_erp_export.csv,
B2B-74617-0650,Distribution Girard SAS,648467351,64846735127501,FR38648467351,facturation.distributiongirardsa@orange.fr,Julie Robert,+33 6 75 12 91 23,Marseille,13001,FR,En attente,2022-11-12,legacy_erp_export.csv,
B2B-56365-0651,Transports Faure SAS,606295357,60629535783287,FR89606295357,facturation.societe,,+33 1 78 17 44 60,Le Havre,76600,FR,En attente,2023-09-17,import_crm_2024_Q1.xlsx,Compte créé avant réforme facturation électronique
B2B-52461-0652,Équipements Mercier & Fils,201362603,,FR48201362603,facturation.quipementsmercierfil@societe.com,Julie Fournier,+33 9 18 50 45 70,Strasbourg,67000,FR,Actif,2022-06-27,partner_feed_b2b.csv,Migration ERP en cours
B2B-19439-0653,Logistique Faure SASU,195564097,,FR25195564097,facturation.logistiquefauresasu@laposte.net,Catherine Giraud,+33 6 17 71 10 27,Toulouse,31000,FR,Inactif,2022-07-16,legacy_erp_export.csv,
B2B-29617-0654,Distribution Lambert SASU,413936969,41393696959494,FR41413936969,facturation..dupont@mail.fr,Jean Bonnet,+33 9 37 19 31 64,Montpellier,34000,FR,Inactif,2022-02-27,partner_feed_b2b.csv,Doublon suspecté
B2B-85599-0655,industrie mercier sas,889786532,88978653278986,FR21889786532,facturation.industriemerciersas@gmail.com,François Moreau,+33 6 13 75 96 84,Lyon,69001,FR,Actif,2024-09-22,partner_feed_b2b.csv,Migration ERP en cours
B2B-47065-0656,Maintenance Lambert EURL,974700027,97470002740130,FR76974700027,facturation.maintenancelamberteu@laposte.net,Thomas Dupuis,+33 9 61 48 83 67,Strasbourg,67000,FR,Actif,2024-05-23,import_crm_2024_Q1.xlsx,Migration ERP en cours
B2B-53335-0657,Industrie  Martin  SASU,006355375,00635537550609,FR11006355375,facturation.industriemartinsasu@laposte.net,Anne Moreau,+33 9 66 20 24 91,Grenoble,38000,FR,En attente,2024-08-12,import_crm_2024_Q1.xlsx,
B2B-58235-0658,Maintenance Mercier SAS,512827639,51282763941158,FR73512827639,facturation.maintenancemerciersa@societe.com,Nicolas Giraud,+33 5 88 60 54 46,Lyon,69001,FR,Actif,2023-03-30,manual_onboarding_2023.xlsx,Migration ERP en cours
B2B-19567-0659,trANsPOrTS LAMbeRT fraNCe,624731780,62473178012833,FR55624731780,facturation.transportslambertfra@societe.com,Marie Moreau,+33 6 87 41 43 45,Paris,75001,FR,Actif,2024-04-25,manual_onboarding_2023.xlsx,Doublon suspecté
B2B-71946-0660,Groupe Perrin France,922030045,50004,fr26922030045,facturation.groupeperrinfrance@gmail.com,Pierre Lemaire,+33 1 13 28 55 23,Nice,06000,FR,Suspendu,2024-03-13,legacy_erp_export.csv,Doublon suspecté
B2B-86329-0661,Industrie Bernard SA,570861992,,FR63570861992,facturation.industriebernardsa@societe.com,Nicolas Richard,+33 7 60 59 38 20,Grenoble,38000,FR,Actif,2024-04-14,legacy_erp_export.csv,
B2B-14389-0662,Industrie Moreau SARL,334742462,33474246230407,FR75334742462,facturation.industriemoreausarl@entreprise.fr,Julie Bonnet,+33 7 79 13 14 80,Nice,06000,FR,Actif,2024-02-21,migration_batch_12.xlsx,
B2B-30052-0663,Transports Mercier SAS,177417432,17741743241751,FR19177417432,facturation.transportsmerciersas@gmail.com,Pierre Richard,+33 7 16 30 30 81,Le Havre,76600,FR,Actif,2023-02-12,legacy_erp_export.csv,
B2B-78198-0664,Maintenance Moreau SAS,293020258,29302025801305,FR32293020258,facturation.maintenancemoreausas@orange.fr,Jean Richard,+33 7 69 66 18 98,Toulouse,31000,FR,Inactif,2023-12-13,manual_onboarding_2023.xlsx,Client prioritaire - relance facturation
B2B-17427-0665,Négoce Lambert France,245301230,24530123063915,FR10245301230,facturation.ngocelambertfrance@orange.fr,Sophie Durand,+33 6 15 26 79 47,Nice,06000,FR,Actif,2022-07-06,partner_feed_b2b.csv,
B2B-31418-0666,Logistique Marchand SAS,163287082,16328708232662,FR06163287082,facturation.logistiquemarchandsa@orange.fr,Nicolas Durand,+33 1 66 62 43 94,Reims,51100,FR,Actif,2023-06-18,partner_feed_b2b.csv,
B2B-91565-0667,Équipements Marchand SAS,924065833,,FR76924065833,facturation.quipementsmarchandsa@entreprise.fr,François Robert,+33 6 33 29 50 86,Reims,51100,FR,Suspendu,2023-06-06,migration_batch_12.xlsx,
B2B-42427-0668,Services Roux France,053315866,053315866,FR4205331,facturation.servicesrouxfrance@orange.fr,François Richard,+33 6 33 22 26 20,Marseille,13001,FR,Suspendu,2022-04-13,import_crm_2024_Q1.xlsx,Email facturation manquant
B2B-16485-0669,Négoce Girard & Fils,740392515,23357,FR68740392515,facturation.ngocegirardfils@societe.com,Isabelle Lemaire,+33 1 73 23 32 32,Nantes,44000,FR,Actif,2022-02-13,manual_onboarding_2023.xlsx,Migration ERP en cours
B2B-29615-0670,Maintenance Lefebvre SAS,216265495,21626549596461,FR66216265495,facturation.maintenancelefebvres@gmail.com,Julie Giraud,+33 4 47 47 48 66,Grenoble,38000,FR,Actif,2022-01-25,manual_onboarding_2023.xlsx,Email facturation manquant
B2B-12727-0671,Négoce Blanc SAS,205968513,20596851389374,FR31205968513,facturation.ngoceblancsas@entreprise.fr,Catherine Michel,+33 4 60 64 91 94,Reims,51100,FR,Inactif,2024-08-29,manual_onboarding_2023.xlsx,
B2B-30973-0672,Équipements Bernard SAS,592061654,,FR29592061654,facturation.quipementsbernardsas@orange.fr,Jean Dupuis,+33 6 29 85 46 24,Reims,51100,FR,Actif,2023-10-09,migration_batch_12.xlsx,SIRET à vérifier
B2B-40486-0673,SERvIcEs MarTIN EURL,637262949,63726294909,FR48637262949,facturation.servicesmartineurl@laposte.net,François Michel,+33 1 92 95 80 53,Strasbourg,67000,FR,Actif,2022-01-18,import_crm_2024_Q1.xlsx,
B2B-79578-0674,Services Dupont SARL,548806442,54880644250890,FR23548806442,facturation.servicesdupontsarl@orange.fr,Anne Giraud,+33 9 66 91 77 71,Reims,51100,FR,Inactif,2023-09-29,import_crm_2024_Q1.xlsx,SIRET à vérifier
B2B-26947-0675,Services Bernard SAS,342192629,34219262902242,fr30342192629,facturation.servicesbernardsas@laposte.net,Julie Petit,+33 6 88 42 78 37,Marseille,13001,FR,Suspendu,2022-08-18,import_crm_2024_Q1.xlsx,Email facturation manquant
B2B-90608-0676,Négoce Dubois SARL,726999940,72699994021087,FR34726999940,facturation.ngoceduboissarl@societe.com,Julie Richard,+33 6 17 38 65 64,Montpellier,34000,FR,Actif,2022-11-27,migration_batch_12.xlsx,Doublon suspecté
B2B-35348-0677,  Services Girard SAS  ,863105050,86310505069397,FR72863105050,facturation.servicesgirardsas@orange.fr,Thomas Lemaire,+33 7 80 98 30 63,Saint-Étienne,42000,FR,En attente,2024-06-04,legacy_erp_export.csv,Email facturation manquant
B2B-67166-0678,Industrie Lefebvre France,332838960,33283896053413,FR56332838960,facturation.industrielefebvrefra@gmail.com,Thomas Leroy,+33 9 32 60 68 23,Bordeaux,33000,FR,Suspendu,2024-11-01,legacy_erp_export.csv,Client prioritaire - relance facturation
B2B-39571-0679,Groupe Lefebvre EURL,629946806,62994680639829,,facturation.groupelefebvreeurl@orange.fr,Marie Dupuis,+33 6 54 33 69 86,Reims,51100,FR,Inactif,2022-07-14,import_crm_2024_Q1.xlsx,SIRET à vérifier
B2B-92463-0680,Industrie Bernard SASU,592088145,59208814561222,FR59592088145,facturation.industriebernardsasu@societe.com,Catherine Moreau,+33 6 55 85 63 84,Marseille,13001,FR,Suspendu,2022-02-04,legacy_erp_export.csv,SIRET à vérifier
B2B-59397-0681,Logistique Laurent SA,568629597,56862959726757,FR49568629597,facturation.logistiquelaurentsa@laposte.net,Anne Giraud,+33 6 53 51 38 87,Bordeaux,33000,FR,En attente,2022-02-16,partner_feed_b2b.csv,Migration ERP en cours
B2B-92234-0682,Distribution Faure EURL,729669417,72966941773719,FR48729669417,facturation.distributionfaureeur@gmail.com,Thomas Bonnet,+33 7 42 81 55 97,Paris,75001,FR,En attente,2023-09-12,import_crm_2024_Q1.xlsx,SIRET à vérifier
B2B-70560-0683,Équipements Lambert SARL,347853691,34785369138399,FR68347853691,facturation.quipementslambertsar@societe.com,Thomas Durand,+33 7 11 87 31 94,Strasbourg,67000,FR,Actif,2022-12-02,partner_feed_b2b.csv,
B2B-70120-0684,Équipements Simon SA,066489001,06648900133117,FR95066489001,,Thomas Petit,+33 1 81 79 83 81,Lille,59000,FR,Actif,2024-08-28,manual_onboarding_2023.xlsx,
B2B-82526-0685,Services Martin SASU,805009780,80500978069615,FR79805009780,facturation.servicesmartinsasu@entreprise.fr,Sophie Durand,+33 7 57 11 16 10,Lyon,69001,FR,En attente,2023-12-30,legacy_erp_export.csv,
B2B-56849-0686,Équipements Mercier EURL,641849373,64184937374643,FR64641849373,facturation.quipementsmerciereur@gmail.com,,+33 1 93 25 77 70,Bordeaux,33000,FR,Actif,2022-09-09,import_crm_2024_Q1.xlsx,Client prioritaire - relance facturation
B2B-45570-0687,Distribution Girard & Fils,444299064,44429906455304,FR28444299064,facturation.distributiongirardfi@societe.com,Philippe Leroy,+33 6 58 28 26 24,Nantes,44000,FR,Actif,2023-01-13,legacy_erp_export.csv,
B2B-89821-0688,Distribution Mercier EURL,053347047,05334704750960,FR77053347047,facturation.distributionmerciere@laposte.net,Thomas Michel,+33 5 57 86 38 86,Saint-Étienne,42000,FR,Inactif,2022-06-17,legacy_erp_export.csv,Migration ERP en cours
B2B-53649-0689,Maintenance Laurent & Fils,531290030,53129003011980,FR52531290030,facturation.maintenancelaurentfi@gmail.com,Julie Fournier,+33 6 91 69 73 30,Marseille,13001,FR,Suspendu,2023-10-20,migration_batch_12.xlsx,Doublon suspecté
B2B-32409-0690,Maintenance Moreau SASU,294252512,,FR27294252512,facturation @entreprise.fr,Anne Petit,+33 6 53 16 77 91,Nantes,44000,FR,Actif,2023-03-16,manual_onboarding_2023.xlsx,
B2B-49002-0691,Groupe Marchand SAS,784171592,78417159237930,FR75784171592,facturation.groupemarchandsas@societe.com,Sophie Durand,+33 7 75 78 13 38,Nice,06000,FR,Suspendu,2024-12-03,migration_batch_12.xlsx,
B2B-65983-0692,Solutions Simon EURL,087882812,08788281262287,fr23087882812,facturation.solutionssimoneurl@orange.fr,Jean Michel,+33 9 33 50 97 18,Lille,59000,FR,Suspendu,2023-04-09,partner_feed_b2b.csv,Compte créé avant réforme facturation électronique
B2B-16553-0693,Groupe Girard France,189156735,18915673565085,FR41189156735,facturation.groupegirardfrance@gmail.com,Julie Fournier,+33 7 30 85 60 85,Strasbourg,67000,FR,Actif,2024-02-10,partner_feed_b2b.csv,Migration ERP en cours
B2B-54755-0694,Transports Lambert SASU,099990013,09999001344601,FR73099990013,facturation.transportslambertsas@entreprise.fr,Sophie Bonnet,+33 6 97 53 30 22,Lille,59000,FR,Actif,2024-03-09,manual_onboarding_2023.xlsx,Compte créé avant réforme facturation électronique
B2B-77725-0695,Équipements Garnier France,499795726,49979572664261,fr87499795726,facturation.quipementsgarnierfra@laposte.net,François Lemaire,+33 6 76 24 85 16,Reims,51100,FR,Suspendu,2022-06-01,legacy_erp_export.csv,Migration ERP en cours
B2B-79313-0696,Groupe  Simon  SASU,145868503,14586850315118,FR12145868503,facturation.groupesimonsasu@orange.fr,François Bonnet,+33 9 20 69 11 52,Nice,06000,FR,Actif,2024-05-21,partner_feed_b2b.csv,
B2B-78560-0697,Équipements Dubois SA,681123036,68112303656939,FR03681123036,,Marie Petit,+33 7 78 20 45 53,Reims,51100,FR,Suspendu,2025-03-19,legacy_erp_export.csv,
B2B-68365-0698,Maintenance Lefebvre SAS,790552865,79055286548977,FR71790552865,,François Dupuis,+33 6 69 11 95 50,Le Havre,76600,FR,En attente,2022-06-13,import_crm_2024_Q1.xlsx,Client prioritaire - relance facturation
B2B-79813-0699,Industrie Perrin SARL,297425517,29742551707742,FR44297425517,facturation.industrieperrinsarl@societe.com,Isabelle Giraud,+33 1 15 46 51 17,Rennes,35000,FR,Suspendu,2024-12-23,partner_feed_b2b.csv,Client prioritaire - relance facturation
B2B-59691-0700,Maintenance Roux SAS,627135892,62713589231718,FR53627135892,facturation.maintenancerouxsas@societe.com,Jean Lemaire,+33 7 79 51 65 21,Nantes,44000,FR,Inactif,2023-05-06,migration_batch_12.xlsx,Email facturation manquant
B2B-84461-0701,Maintenance Martin & Fils,255116430,25511643066592,FR96255116430,facturation.maintenancemartinfil@orange.fr,Catherine Fournier,+33 6 30 79 86 63,Marseille,13001,FR,Actif,2024-02-13,manual_onboarding_2023.xlsx,Migration ERP en cours
B2B-19003-0702,Solutions Lambert France,610197535,61019753583206,,facturation.solutionslambertfran@laposte.net,Philippe Michel,+33 7 25 14 34 95,Le Havre,76600,FR,Actif,2024-05-14,legacy_erp_export.csv,Compte créé avant réforme facturation électronique
B2B-23428-0703,NÉGOCE BLANC FRANCE,444718931,44471893102832,FR84444718931,facturation.ngoceblancfrance@societe.com,Philippe Bonnet,+33 9 73 61 43 98,Toulouse,31000,FR,Actif,2024-11-01,migration_batch_12.xlsx,Migration ERP en cours
B2B-90434-0704,Équipements Marchand SAS,874551350,87455135064351,FR02874551350,facturation.quipementsmarchandsa@gmail.com,Catherine Michel,+33 1 92 64 80 81,Le Havre,76600,FR,Actif,2023-02-20,manual_onboarding_2023.xlsx,Client prioritaire - relance facturation
B2B-87417-0705,Distribution Garnier SASU,881873873,88187387395983,,,Sophie Moreau,+33 7 67 11 42 22,Toulouse,31000,FR,En attente,2024-05-08,import_crm_2024_Q1.xlsx,
B2B-81427-0706,Logistique Simon France,262542047,26254204730493,FR24262542047,,Anne Durand,+33 5 67 69 27 10,Le Havre,76600,FR,Suspendu,2023-07-12,import_crm_2024_Q1.xlsx,Client prioritaire - relance facturation
B2B-30913-0707,Négoce Mercier SARL,453810975,45381097518932,FR10453810975,facturation.ngocemerciersarl@orange.fr,Nicolas Giraud,+33 1 85 81 70 29,Montpellier,34000,FR,Actif,2024-10-12,manual_onboarding_2023.xlsx,
B2B-34316-0708,Équipements Martin SARL,404326118,40039,FR59404326118,facturation.quipementsmartinsarl@entreprise.fr,Thomas Moreau,+33 7 37 16 70 11,Toulouse,31000,FR,Actif,2022-03-07,migration_batch_12.xlsx,Doublon suspecté
B2B-40991-0709,Équipements Dupont SARL,662195360,66219536060928,FR96662195360,,Anne Leroy,+33 6 73 41 27 52,Nantes,44000,FR,Actif,2022-03-12,partner_feed_b2b.csv,
B2B-31003-0710,Distribution Bernard & Fils,113869083,11386908364961,FRXX113869083,facturation.distributionbernardf@orange.fr,Pierre Petit,+33 7 50 45 62 24,Strasbourg,67000,FR,Inactif,2023-06-10,manual_onboarding_2023.xlsx,Client prioritaire - relance facturation
B2B-63354-0711,Maintenance Bernard SASU,155940782,15594078216361,,facturation.maintenancebernardsa@orange.fr,Sophie Michel,+33 6 33 56 28 21,Nice,06000,FR,Suspendu,2022-02-04,migration_batch_12.xlsx,Migration ERP en cours
B2B-49988-0712,Maintenance Garnier SA,772690321,77269032129445,FR89772690321,facturation.maintenancegarniersa@orange.fr,Catherine Moreau,+33 7 87 48 81 13,Lyon,69001,FR,Actif,2022-08-18,partner_feed_b2b.csv,
B2B-27224-0713,Transports Blanc EURL,276483501,27648350130021,FR23276483501,facturation.transportsblanceurl@gmail.com,Anne Dupuis,+33 6 31 65 79 61,Nice,06000,FR,En attente,2024-05-12,legacy_erp_export.csv,Client prioritaire - relance facturation
B2B-70766-0714,Groupe Dupont SASU,600884473,60088447330241,FR96600884473,@domaine.fr,François Giraud,+33 1 83 14 72 47,Grenoble,38000,FR,En attente,2023-02-17,partner_feed_b2b.csv,
B2B-35871-0715,Distribution Martin SASU,534848647,53484864715370,FR83534848647,facturation.distributionmartinsa@orange.fr,Anne Giraud,+33 7 65 33 28 11,Marseille,13001,FR,Actif,2024-01-06,manual_onboarding_2023.xlsx,
B2B-37280-0716,industrie mercier & fils,300008863,30000886352862,FR73300008863,@domaine.fr,Sophie Bonnet,+33 6 10 76 76 83,Grenoble,38000,FR,Inactif,2025-03-08,legacy_erp_export.csv,Client prioritaire - relance facturation
B2B-28201-0717,Transports Faure SARL,737989798,73798979896083,,,Nicolas Giraud,+33 1 80 64 71 43,Lille,59000,FR,Actif,2023-03-25,legacy_erp_export.csv,SIRET à vérifier
B2B-25563-0718,Logistique Lambert & Fils,137118152,13711815291003,FR69137118152,,Isabelle Giraud,+33 7 29 12 34 91,Nantes,44000,FR,Inactif,2024-04-21,import_crm_2024_Q1.xlsx,Email facturation manquant
B2B-52159-0719,Maintenance Perrin EURL,699944945,69994494593862,FR90699944945,facturation.maintenanceperrineur@gmail.com,Marie Durand,+33 7 92 12 27 79,Marseille,13001,FR,Actif,2022-01-03,legacy_erp_export.csv,SIRET à vérifier
B2B-28446-0720,Services Marchand SAS,085817451,08581745146990,FR09085817451,facturation..dupont@mail.fr,Philippe Michel,+33 6 54 68 12 11,Reims,51100,FR,En attente,2022-08-26,partner_feed_b2b.csv,
B2B-92358-0721,Transports Martin EURL,255904613,25590461322661,FR76255904613,facturation@,Jean Michel,+33 6 16 20 26 81,Rennes,35000,FR,Actif,2025-03-08,partner_feed_b2b.csv,
B2B-55986-0722,Maintenance Perrin France,120485073,12048507329411,FR57120485073,facturation.maintenanceperrinfra@laposte.net,Nicolas Moreau,+33 5 93 32 28 66,Nantes,44000,FR,Actif,2023-11-13,legacy_erp_export.csv,
B2B-57965-0723,Équipements Perrin SARL,734724358,73472435853717,FR85734724358,facturation.quipementsperrinsarl@societe.com,Pierre Robert,+33 1 96 26 68 95,Bordeaux,33000,FR,Inactif,2023-12-21,partner_feed_b2b.csv,
B2B-27042-0724,MAINTENANCE GARNIER EURL,997376316,99737631612704,FR30997376316,compta.maintenancegarniereu@gmail.com,Anne Fournier,+33 9 79 66 75 44,Strasbourg,67000,FR,Actif,2024-10-22,migration_batch_12.xlsx,Email facturation manquant
B2B-49496-0725,Groupe Perrin & Fils,223543404,22354340449598,FR63223543404,facturation.groupeperrinfils@societe.com,Pierre Petit,+33 7 91 65 42 87,Reims,51100,FR,Suspendu,2023-07-21,manual_onboarding_2023.xlsx,
B2B-26216-0726,Services Marchand SAS,197388186,19738818687646,FR37197388186,facturation.servicesmarchandsas@entreprise.fr,Sophie Michel,+33 7 74 74 32 18,Paris,75001,FR,Actif,2023-12-13,import_crm_2024_Q1.xlsx,
B2B-15733-0727,Services Roux France,212543416,21254341615527,FR81212543416,facturation.servicesrouxfrance@entreprise.fr,Jean Michel,+33 9 10 40 73 28,Paris,75001,FR,Actif,2024-07-03,migration_batch_12.xlsx,
B2B-20509-0728,Industrie Moreau France,140034718,14003471865061,FR76140034718,facturation.industriemoreaufranc@gmail.com,Anne Fournier,+33 9 15 23 90 59,Grenoble,38000,FR,Actif,2024-11-05,manual_onboarding_2023.xlsx,
B2B-86262-0729,Industrie Marchand SA,478550119,47855011944262,FR26478550119,facturation.industriemarchandsa@societe.com,Pierre Lemaire,+33 7 31 81 77 96,Toulouse,31000,FR,Actif,2023-04-10,partner_feed_b2b.csv,
B2B-64460-0730,Services Laurent SAS,160881970,16088197078082,FR15160881970,facturation.serviceslaurentsas@societe.com,François Moreau,+33 7 25 78 35 72,Montpellier,34000,FR,Actif,2023-01-08,manual_onboarding_2023.xlsx,Compte créé avant réforme facturation électronique
B2B-11956-0731,Groupe Mercier SAS,855780021,85578002117688,FR44855780021,facturation.groupemerciersas@orange.fr,Philippe Robert,+33 6 60 84 14 59,Reims,51100,FR,Actif,2024-03-07,partner_feed_b2b.csv,Doublon suspecté
B2B-18689-0732,Solutions Martin & Fils,691395214,,FR25691395214,facturation.solutionsmartinfils@laposte.net,Pierre Moreau,+33 7 11 37 35 56,Lyon,69001,FR,Actif,2023-03-10,import_crm_2024_Q1.xlsx,Compte créé avant réforme facturation électronique
B2B-39115-0733,Transports Dupont SA,924848132,92484813214042,FR5892484,facturation.transportsdupontsa@entreprise.fr,Anne Petit,+33 5 39 15 28 22,Saint-Étienne,42000,FR,Suspendu,2023-08-19,partner_feed_b2b.csv,Client prioritaire - relance facturation
B2B-40289-0734,Solutions Dupont France,953481106,95348110699752,FR4895348,facturation.solutionsdupontfranc@laposte.net,Catherine Moreau,+33 6 72 74 84 64,Lyon,69001,FR,Actif,2022-10-08,migration_batch_12.xlsx,
B2B-68856-0735,Distribution Dubois SARL,751239591,75123959147484,FR27751239591,facturation.distributionduboissa@laposte.net,Pierre Moreau,+33 1 95 86 69 30,Nantes,44000,FR,Actif,2023-07-28,partner_feed_b2b.csv,Email facturation manquant
